ID,Item Code,Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
19789,102900005116547,4.234,8.0,Needle Mushroom (1),1011010801,Edible Mushroom,4.66,Needle Mushroom (1),3.43,Thursday
19791,102900005116790,2.803,7.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.84,Yellow Xincai (1),10.64,Thursday
19792,102900005116899,28.371,6.6,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.6,Net Lotus Root (1),5.54,Thursday
19793,102900005116912,1.335,16.0,Jigu Mushroom (1),1011010801,Edible Mushroom,8.63,Jigu Mushroom (1),8.99,Thursday
19794,102900005116943,0.552,16.0,Red Hang Pepper,1011010504,Capsicum,10.46,Red Hang Pepper,9.99,Thursday
19785,102900005116233,4.925,8.0,Red Pepper (1),1011010504,Capsicum,4.31,Red Pepper (1),11.76,Thursday
19852,102900011008522,9.498,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.78,Sweet Chinese Cabbage,9.43,Friday
19851,102900011008164,9.149,6.0,Naibaicai,1011010101,Flower/Leaf Vegetables,3.76,Naibaicai,15.68,Friday
19850,102900011006948,3.811,21.6,Foreign Garland Chrysanthemum ,1011010101,Flower/Leaf Vegetables,14.62,Foreign Garland Chrysanthemum ,26.16,Friday
19848,102900011001806,1.0,5.9,Jigu Mushroom (Bunch),1010801,Edible Mushroom,,Jigu Mushroom (Bunch),12.42,Friday
19844,102900005119975,6.7170000000000005,4.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.4,Hongshujian,8.42,Friday
19846,102900005125815,6.157,10.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,6.35,Apricot Bao Mushroom (1),5.05,Friday
19845,102900005125808,2.486,14.0,Millet Pepper,1010504,Capsicum,8.42,Millet Pepper,5.86,Friday
19853,102900011011546,1.0,3.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,1.0,Haixian Mushroom (Bag) (1),5.96,Friday
19847,102900011000328,4.8100000000000005,10.0,Luosi Pepper,1011010504,Capsicum,6.02,Luosi Pepper,10.18,Friday
19854,102900011012994,1.0,-4.9,Apricot Bao Mushroom (Bag),1011010801,Edible Mushroom,2.89,Apricot Bao Mushroom (Bag),10.03,Friday
19843,102900005119944,0.72,16.0,Haixian Mushroom (1),1010801,Edible Mushroom,11.18,Haixian Mushroom (1),9.89,Friday
19856,102900011016701,13.005,9.0,Wuhu Green Pepper (1),1011010504,Capsicum,6.12,Wuhu Green Pepper (1),5.7,Friday
19857,102900011021842,5.0,9.9,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Friday
19858,102900011022764,3.993,8.0,Changxianqie,1011010501,Solanum,4.22,Changxianqie,6.9,Friday
19859,102900011023464,5.452,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,5.03,Xiaoqingcai (1),10.33,Friday
19860,102900011028407,0.912,12.0,Yuganjiao,1011010504,Capsicum,8.08,Yuganjiao,9.43,Friday
19861,102900051000463,1.896,7.0,Round Eggplant (2),1011010501,Solanum,5.2,Round Eggplant (2),6.71,Friday
19862,102900051004294,2.627,12.0,Green Line Pepper,1011010504,Capsicum,6.99,Green Line Pepper,7.8,Friday
19863,102900051010455,16.015,9.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,5.08,Huangbaicai (2),15.61,Friday
19864,106949711300167,6.0,2.9,Needle Mushroom (Bag) (2),1010801,Edible Mushroom,1.7,Needle Mushroom (Bag) (2),6.64,Friday
19865,106958851400125,4.0,3.9,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag) (4),11.13,Friday
19855,102900011013274,1.0,6.8,The White Mushroom (Bag),1011010801,Edible Mushroom,4.7,The White Mushroom (Bag),6.57,Friday
19842,102900005119098,1.739,25.8,The Agaricus Bisporus,1011010801,Edible Mushroom,14.34,The Agaricus Bisporus,12.78,Friday
19849,102900011006689,1.543,6.0,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,4.37,Dongmenkou Xiaobaicai,27.84,Friday
19840,102900005118824,0.284,12.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,7.51,High Melon (1),29.25,Friday
19820,102900005115779,27.759,9.0,Yunnan Shengcai,1010101,Flower/Leaf Vegetables,5.46,Yunnan Shengcai,15.25,Friday
19821,102900005115786,5.306,4.0,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.43,Zhuyecai,13.62,Friday
19822,102900005115793,3.095,-18.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.59,Chinese Cabbage,7.59,Friday
19823,102900005115823,4.7780000000000005,-9.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.53,Shanghaiqing,14.43,Friday
19824,102900005115885,2.35,10.0,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,7.21,Caidian Quinoa Artemisia,0.47,Friday
19825,102900005115908,7.649,10.0,Caixin,1010101,Flower/Leaf Vegetables,5.78,Caixin,13.7,Friday
19826,102900005115946,2.718,6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.27,Muercai,7.61,Friday
19827,102900005115984,4.085,8.454545454545455,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.18,Yunnan Lettuces,12.81,Friday
19828,102900005116226,1.577,-10.0,Green Hot Peppers,1011010504,Capsicum,6.52,Green Hot Peppers,6.72,Friday
19829,102900005116233,4.473,8.0,Red Pepper (1),1010504,Capsicum,4.72,Red Pepper (1),11.76,Friday
19819,102900005115762,5.303,-5.0,Amaranth,1011010101,Flower/Leaf Vegetables,3.06,Amaranth,18.52,Friday
19831,102900005116509,2.174,8.0,Green Eggplant (1),1011010501,Solanum,5.74,Green Eggplant (1),5.01,Friday
19832,102900005116530,7.663,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.6,Xixia Mushroom (1),13.82,Friday
19833,102900005116547,2.827,8.0,Needle Mushroom (1),1011010801,Edible Mushroom,4.65,Needle Mushroom (1),3.43,Friday
19834,102900005116714,13.163,12.0,Broccoli,1011010201,Cabbage,7.14,Broccoli,9.26,Friday
19841,102900005118831,6.0,5.8,Wawacai,1011010101,Flower/Leaf Vegetables,3.71,Wawacai,2.48,Friday
19835,102900005116790,1.734,8.0,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.83,Yellow Xincai (1),10.64,Friday
19836,102900005116899,25.992,6.6,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.6,Net Lotus Root (1),5.54,Friday
19837,102900005116912,0.5449999999999999,16.0,Jigu Mushroom (1),1010801,Edible Mushroom,8.54,Jigu Mushroom (1),8.99,Friday
19838,102900005116943,0.488,16.0,Red Hang Pepper,1011010504,Capsicum,10.14,Red Hang Pepper,9.99,Friday
19839,102900005118817,5.386,14.0,Spinach,1011010101,Flower/Leaf Vegetables,8.01,Spinach,18.51,Friday
19830,102900005116257,14.626,6.384615384615385,Eggplant (2),1010501,Solanum,3.65,Eggplant (2),6.07,Friday
19898,102900011008164,3.844,-6.0,Naibaicai,1011010101,Flower/Leaf Vegetables,3.76,Naibaicai,15.68,Saturday
19897,102900011006948,2.098,21.6,Foreign Garland Chrysanthemum ,1011010101,Flower/Leaf Vegetables,14.93,Foreign Garland Chrysanthemum ,26.16,Saturday
19896,102900011006689,1.643,6.0,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,3.69,Dongmenkou Xiaobaicai,27.84,Saturday
19891,102900005119975,5.402,5.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.87,Hongshujian,8.42,Saturday
19894,102900011000328,6.328,10.0,Luosi Pepper,1011010504,Capsicum,6.06,Luosi Pepper,10.18,Saturday
19893,102900005125815,3.998,10.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,6.33,Apricot Bao Mushroom (1),5.05,Saturday
19892,102900005125808,3.478,14.0,Millet Pepper,1011010504,Capsicum,8.84,Millet Pepper,5.86,Saturday
19899,102900011008522,10.265,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,,Sweet Chinese Cabbage,9.43,Saturday
19895,102900011001806,1.0,5.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.92,Jigu Mushroom (Bunch),12.42,Saturday
19900,102900011011546,2.0,3.9,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,1.0,Haixian Mushroom (Bag) (1),5.96,Saturday
19905,102900011023464,7.726,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,4.6,Xiaoqingcai (1),10.33,Saturday
19902,102900011016701,20.327,-9.0,Wuhu Green Pepper (1),1011010504,Capsicum,,Wuhu Green Pepper (1),5.7,Saturday
19903,102900011021842,6.0,9.9,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Saturday
19904,102900011022764,5.931,8.0,Changxianqie,1011010501,Solanum,4.2,Changxianqie,6.9,Saturday
19906,102900011028407,2.535,-12.0,Yuganjiao,1011010504,Capsicum,8.04,Yuganjiao,9.43,Saturday
19907,102900051004294,2.726,12.0,Green Line Pepper,1010504,Capsicum,7.15,Green Line Pepper,7.8,Saturday
19908,102900051010455,14.253,9.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,5.08,Huangbaicai (2),15.61,Saturday
19909,106949711300167,9.0,-2.9,Needle Mushroom (Bag) (2),1011010801,Edible Mushroom,1.73,Needle Mushroom (Bag) (2),6.64,Saturday
19910,106958851400125,4.0,3.9,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.62,Haixian Mushroom (Bag) (4),11.13,Saturday
19890,102900005119944,2.037,16.0,Haixian Mushroom (1),1011010801,Edible Mushroom,11.26,Haixian Mushroom (1),9.89,Saturday
19901,102900011013274,3.0,6.8,The White Mushroom (Bag),1011010801,Edible Mushroom,4.7,The White Mushroom (Bag),6.57,Saturday
19889,102900005119098,1.674,-25.8,The Agaricus Bisporus,1011010801,Edible Mushroom,14.29,The Agaricus Bisporus,12.78,Saturday
19888,102900005118831,7.0,5.8,Wawacai,1011010101,Flower/Leaf Vegetables,3.48,Wawacai,2.48,Saturday
19887,102900005118824,0.535,12.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,7.48,High Melon (1),29.25,Saturday
19866,102900005115762,9.961,5.0,Amaranth,1011010101,Flower/Leaf Vegetables,2.89,Amaranth,18.52,Saturday
19867,102900005115779,23.779,9.0,Yunnan Shengcai,1010101,Flower/Leaf Vegetables,,Yunnan Shengcai,15.25,Saturday
19868,102900005115786,12.478,4.0,Zhuyecai,1011010101,Flower/Leaf Vegetables,2.41,Zhuyecai,13.62,Saturday
19869,102900005115793,2.529,18.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.59,Chinese Cabbage,7.59,Saturday
19870,102900005115823,7.559,9.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.48,Shanghaiqing,14.43,Saturday
19872,102900005115885,4.198,12.0,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,7.19,Caidian Quinoa Artemisia,0.47,Saturday
19873,102900005115908,5.053,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.77,Caixin,13.7,Saturday
19874,102900005115946,1.561,6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.25,Muercai,7.61,Saturday
19875,102900005115984,11.953,8.107142857142858,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.18,Yunnan Lettuces,12.81,Saturday
19876,102900005116226,2.018,10.0,Green Hot Peppers,1011010504,Capsicum,,Green Hot Peppers,6.72,Saturday
19871,102900005115878,2.359,12.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,,Garden Chrysanthemum,6.27,Saturday
19878,102900005116257,15.996,6.172413793103448,Eggplant (2),1011010501,Solanum,3.8,Eggplant (2),6.07,Saturday
19879,102900005116509,4.008,-8.0,Green Eggplant (1),1011010501,Solanum,5.53,Green Eggplant (1),5.01,Saturday
19880,102900005116530,8.73,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,13.56,Xixia Mushroom (1),13.82,Saturday
19881,102900005116547,6.031000000000001,8.0,Needle Mushroom (1),1011010801,Edible Mushroom,4.67,Needle Mushroom (1),3.43,Saturday
19882,102900005116714,35.325,-11.205128205128204,Broccoli,1011010201,Cabbage,6.69,Broccoli,9.26,Saturday
19883,102900005116899,28.292,6.6,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.6,Net Lotus Root (1),5.54,Saturday
19884,102900005116912,0.175,16.0,Jigu Mushroom (1),1011010801,Edible Mushroom,8.53,Jigu Mushroom (1),8.99,Saturday
19885,102900005116943,0.451,16.0,Red Hang Pepper,1010504,Capsicum,9.76,Red Hang Pepper,9.99,Saturday
19886,102900005118817,0.5589999999999999,14.0,Spinach,1010101,Flower/Leaf Vegetables,8.03,Spinach,18.51,Saturday
19877,102900005116233,6.773,8.0,Red Pepper (1),1011010504,Capsicum,4.84,Red Pepper (1),11.76,Saturday
19945,102900011006948,5.505,21.6,Foreign Garland Chrysanthemum ,1011010101,Flower/Leaf Vegetables,,Foreign Garland Chrysanthemum ,26.16,Sunday
19944,102900011006689,5.034,6.0,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,3.45,Dongmenkou Xiaobaicai,27.84,Sunday
19943,102900011001806,9.0,5.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,,Jigu Mushroom (Bunch),12.42,Sunday
19942,102900011001219,1.48,-12.0,The Red Bell Pepper (1),1011010504,Capsicum,7.3,The Red Bell Pepper (1),8.93,Sunday
19937,102900005119975,6.242,6.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.77,Hongshujian,8.42,Sunday
19940,102900005125815,8.473,10.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,6.49,Apricot Bao Mushroom (1),5.05,Sunday
19939,102900005125808,2.983,14.0,Millet Pepper,1011010504,Capsicum,9.26,Millet Pepper,5.86,Sunday
19959,106958851400125,8.0,3.9,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.62,Haixian Mushroom (Bag) (4),11.13,Sunday
19946,102900011008164,10.507,6.0,Naibaicai,1011010101,Flower/Leaf Vegetables,3.76,Naibaicai,15.68,Sunday
19941,102900011000328,6.397,10.0,Luosi Pepper,1011010504,Capsicum,6.27,Luosi Pepper,10.18,Sunday
19947,102900011008522,28.457,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.78,Sweet Chinese Cabbage,9.43,Sunday
19958,106949711300167,17.0,2.9,Needle Mushroom (Bag) (2),1011010801,Edible Mushroom,1.71,Needle Mushroom (Bag) (2),6.64,Sunday
19949,102900011013274,8.0,6.8,The White Mushroom (Bag),1011010801,Edible Mushroom,,The White Mushroom (Bag),6.57,Sunday
19950,102900011016701,43.134,9.0,Wuhu Green Pepper (1),1011010504,Capsicum,6.34,Wuhu Green Pepper (1),5.7,Sunday
19951,102900011021842,34.0,9.9,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Sunday
19952,102900011022764,9.287,8.0,Changxianqie,1011010501,Solanum,4.16,Changxianqie,6.9,Sunday
19953,102900011023464,13.304,-8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,4.11,Xiaoqingcai (1),10.33,Sunday
19954,102900011028407,2.041,12.0,Yuganjiao,1011010504,Capsicum,7.71,Yuganjiao,9.43,Sunday
19955,102900051000463,0.503,7.0,Round Eggplant (2),1011010501,Solanum,5.67,Round Eggplant (2),6.71,Sunday
19956,102900051004294,4.865,12.0,Green Line Pepper,1010504,Capsicum,7.13,Green Line Pepper,7.8,Sunday
19957,102900051010455,11.897,9.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,5.08,Huangbaicai (2),15.61,Sunday
19936,102900005119944,3.114,16.0,Haixian Mushroom (1),1011010801,Edible Mushroom,11.23,Haixian Mushroom (1),9.89,Sunday
19948,102900011012994,1.0,4.9,Apricot Bao Mushroom (Bag),1010801,Edible Mushroom,2.85,Apricot Bao Mushroom (Bag),10.03,Sunday
19935,102900005119098,2.837,25.800000000000004,The Agaricus Bisporus,1011010801,Edible Mushroom,14.24,The Agaricus Bisporus,12.78,Sunday
19938,102900005123880,2.141,-12.0,Bell Pepper (1),1010504,Capsicum,6.27,Bell Pepper (1),16.33,Sunday
19933,102900005118824,2.282,12.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,,High Melon (1),29.25,Sunday
19911,102900005115762,4.154,5.0,Amaranth,1011010101,Flower/Leaf Vegetables,2.89,Amaranth,18.52,Sunday
19912,102900005115779,38.119,9.0,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.74,Yunnan Shengcai,15.25,Sunday
19913,102900005115786,10.86,6.0,Zhuyecai,1011010101,Flower/Leaf Vegetables,3.06,Zhuyecai,13.62,Sunday
19914,102900005115823,6.584,9.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,,Shanghaiqing,14.43,Sunday
19915,102900005115878,6.648,-12.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,6.71,Garden Chrysanthemum,6.27,Sunday
19916,102900005115885,5.834,14.0,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,7.19,Caidian Quinoa Artemisia,0.47,Sunday
19917,102900005115908,1.938,10.0,Caixin,1011010101,Flower/Leaf Vegetables,,Caixin,13.7,Sunday
19918,102900005115946,6.005,8.0,Muercai,1011010101,Flower/Leaf Vegetables,4.73,Muercai,7.61,Sunday
19919,102900005115960,6.789,-3.0,Chinese Cabbage,1010101,Flower/Leaf Vegetables,1.9,Chinese Cabbage,22.27,Sunday
19920,102900005115984,24.144,8.11111111111111,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,5.2,Yunnan Lettuces,12.81,Sunday
19921,102900005116226,0.773,10.0,Green Hot Peppers,1011010504,Capsicum,6.7,Green Hot Peppers,6.72,Sunday
19934,102900005118831,16.0,-5.8,Wawacai,1011010101,Flower/Leaf Vegetables,3.73,Wawacai,2.48,Sunday
19923,102900005116257,34.684,6.083333333333333,Eggplant (2),1011010501,Solanum,3.5,Eggplant (2),6.07,Sunday
19924,102900005116509,2.361,-8.0,Green Eggplant (1),1011010501,Solanum,5.19,Green Eggplant (1),5.01,Sunday
19925,102900005116530,42.126,19.8,Xixia Mushroom (1),1011010801,Edible Mushroom,12.32,Xixia Mushroom (1),13.82,Sunday
19926,102900005116547,11.511,8.0,Needle Mushroom (1),1011010801,Edible Mushroom,4.66,Needle Mushroom (1),3.43,Sunday
19927,102900005116714,51.647,10.0,Broccoli,1011010201,Cabbage,6.21,Broccoli,9.26,Sunday
19928,102900005116899,57.488,6.6,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.6,Net Lotus Root (1),5.54,Sunday
19929,102900005116912,1.856,16.0,Jigu Mushroom (1),1011010801,Edible Mushroom,8.49,Jigu Mushroom (1),8.99,Sunday
19930,102900005116943,1.141,16.0,Red Hang Pepper,1011010504,Capsicum,9.75,Red Hang Pepper,9.99,Sunday
19931,102900005117209,0.8310000000000001,25.8,7 Colour Pepper (1),1011010504,Capsicum,15.93,7 Colour Pepper (1),15.98,Sunday
19932,102900005118817,8.209,16.0,Spinach,1011010101,Flower/Leaf Vegetables,8.26,Spinach,18.51,Sunday
19922,102900005116233,9.725,8.0,Red Pepper (1),1011010504,Capsicum,4.9,Red Pepper (1),11.76,Sunday
19995,102900011006689,8.14,6.0,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,3.34,Dongmenkou Xiaobaicai,27.84,Monday
19994,102900011001806,2.0,5.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.86,Jigu Mushroom (Bunch),12.42,Monday
19993,102900011001219,1.623,12.0,The Red Bell Pepper (1),1011010504,Capsicum,7.33,The Red Bell Pepper (1),8.93,Monday
19992,102900011000328,8.374,9.0,Luosi Pepper,1011010504,Capsicum,5.98,Luosi Pepper,10.18,Monday
19987,102900005119944,2.409,16.0,Haixian Mushroom (1),1010801,Edible Mushroom,,Haixian Mushroom (1),9.89,Monday
19990,102900005125808,4.922,14.0,Millet Pepper,1011010504,Capsicum,8.76,Millet Pepper,5.86,Monday
19989,102900005123880,3.597,12.0,Bell Pepper (1),1011010504,Capsicum,6.33,Bell Pepper (1),16.33,Monday
19988,102900005119975,6.331,-5.0,Hongshujian,1011010101,Flower/Leaf Vegetables,2.0,Hongshujian,8.42,Monday
19996,102900011008164,8.561,6.0,Naibaicai,1011010101,Flower/Leaf Vegetables,3.73,Naibaicai,15.68,Monday
19991,102900005125815,8.574,10.0,Apricot Bao Mushroom (1),1011010801,Edible Mushroom,6.6,Apricot Bao Mushroom (1),5.05,Monday
19997,102900011008522,28.605,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,4.78,Sweet Chinese Cabbage,9.43,Monday
20003,102900011022764,14.236,8.0,Changxianqie,1011010501,Solanum,3.97,Changxianqie,6.9,Monday
19999,102900011012994,3.0,4.9,Apricot Bao Mushroom (Bag),1011010801,Edible Mushroom,2.82,Apricot Bao Mushroom (Bag),10.03,Monday
20000,102900011013274,6.0,6.8,The White Mushroom (Bag),1011010801,Edible Mushroom,4.7,The White Mushroom (Bag),6.57,Monday
20001,102900011016701,48.36,9.0,Wuhu Green Pepper (1),1011010504,Capsicum,5.79,Wuhu Green Pepper (1),5.7,Monday
20002,102900011021842,29.0,9.9,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Monday
20004,102900011023464,9.61,8.0,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,4.05,Xiaoqingcai (1),10.33,Monday
20005,102900011028407,0.192,12.0,Yuganjiao,1011010504,Capsicum,7.71,Yuganjiao,9.43,Monday
20006,102900051000463,0.805,7.0,Round Eggplant (2),1011010501,Solanum,4.4,Round Eggplant (2),6.71,Monday
20007,102900051004294,4.641,12.0,Green Line Pepper,1011010504,Capsicum,6.75,Green Line Pepper,7.8,Monday
20008,102900051010455,20.704,9.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,5.08,Huangbaicai (2),15.61,Monday
19986,102900005119098,2.099,25.8,The Agaricus Bisporus,1011010801,Edible Mushroom,14.21,The Agaricus Bisporus,12.78,Monday
20010,106958851400125,7.0,-3.9,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,2.61,Haixian Mushroom (Bag) (4),11.13,Monday
19998,102900011009970,0.466,5.4,Qinggengsanhua,1011010201,Cabbage,3.77,Qinggengsanhua,17.06,Monday
20009,106949711300167,10.0,2.9,Needle Mushroom (Bag) (2),1011010801,Edible Mushroom,1.65,Needle Mushroom (Bag) (2),6.64,Monday
19984,102900005118824,1.589,12.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,7.43,High Melon (1),29.25,Monday
19983,102900005118817,9.809,14.0,Spinach,1011010101,Flower/Leaf Vegetables,9.17,Spinach,18.51,Monday
19985,102900005118831,10.0,-5.8,Wawacai,1011010101,Flower/Leaf Vegetables,3.8,Wawacai,2.48,Monday
19961,102900005115779,51.89,8.75,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.62,Yunnan Shengcai,15.25,Monday
19962,102900005115786,6.009,6.0,Zhuyecai,1011010101,Flower/Leaf Vegetables,3.42,Zhuyecai,13.62,Monday
19963,102900005115793,4.241,-18.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,12.09,Chinese Cabbage,7.59,Monday
19964,102900005115823,11.808,9.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.49,Shanghaiqing,14.43,Monday
19965,102900005115854,4.719,5.0,Radish Leaves,1011010101,Flower/Leaf Vegetables,2.47,Radish Leaves,5.35,Monday
19966,102900005115878,4.55,12.0,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,6.5,Garden Chrysanthemum,6.27,Monday
19967,102900005115885,5.016,14.0,Caidian Quinoa Artemisia,1011010101,Flower/Leaf Vegetables,7.21,Caidian Quinoa Artemisia,0.47,Monday
19968,102900005115908,4.649,10.0,Caixin,1011010101,Flower/Leaf Vegetables,5.77,Caixin,13.7,Monday
19969,102900005115946,3.024,10.0,Muercai,1011010101,Flower/Leaf Vegetables,5.42,Muercai,7.61,Monday
19970,102900005115960,5.1690000000000005,3.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,1.9,Chinese Cabbage,22.27,Monday
