ID,Item Code,Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
39136,102900005116714,12.0,Broccoli,1011010201,Cabbage,7.61,Broccoli,9.26,Wednesday
39137,102900005118817,12.0,Spinach,1010101,Flower/Leaf Vegetables,7.15,Spinach,18.51,Wednesday
39138,102900005118831,3.111111111111111,Wawacai,1011010101,Flower/Leaf Vegetables,1.7,Wawacai,2.48,Wednesday
39139,102900005122654,16.0,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,10.69,Zhijiang Red Bolt,11.38,Wednesday
39140,102900011007044,3.9,Tremella (Flower),1011010801,Edible Mushroom,2.6,Tremella (Flower),9.14,Wednesday
39141,102900011007464,18.0,Perilla,1011010101,Flower/Leaf Vegetables,11.27,Perilla,12.88,Wednesday
39153,102900011031100,3.01875,Millet Pepper (Bag),1011010504,Capsicum,1.34,Millet Pepper (Bag),9.43,Wednesday
39143,102900011010891,9.2,Wild Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.94,Wild Lotus Root (1),7.97,Wednesday
39144,102900011013274,-8.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.6,The White Mushroom (Bag),6.57,Wednesday
39145,102900011016701,6.0,Wuhu Green Pepper (1),1011010504,Capsicum,4.7,Wuhu Green Pepper (1),5.7,Wednesday
39146,102900011021842,9.910344827586208,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.13,Honghu Lotus Root Powder (Fenou),11.81,Wednesday
39147,102900011022849,2.0,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,1.2,The Local Yellow Youcai,6.73,Wednesday
39148,102900011030059,4.293939393939395,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.01,Yunnan Lettuce (Bag),9.43,Wednesday
39149,102900011030097,3.9,Yunnan Leaf Lettuce (Bag),1010101,Flower/Leaf Vegetables,2.64,Yunnan Leaf Lettuce (Bag),9.43,Wednesday
39150,102900011030134,4.242857142857143,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.3,Caixin (Bag),9.43,Wednesday
39151,102900011030141,4.614285714285715,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,2.0,Shanghai Green (Bag),9.43,Wednesday
39142,102900011009277,4.8,Water Chestnut,1011010402,Aquatic Tuberous Vegetables,3.14,Water Chestnut,11.02,Wednesday
39206,102900011033944,10.4,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.32,Apricot Bao Mushroom (2),9.43,Thursday
39205,102900011033920,4.8,Huangxincai (2),1011010101,Flower/Leaf Vegetables,2.46,Huangxincai (2),9.43,Thursday
39204,102900011033906,1.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,0.62,Powcan Mountain Chinese Cabbage ,9.43,Thursday
39200,102900011032244,5.966666666666666,Red Hot Peppers (Bag),1011010504,Capsicum,1.56,Red Hot Peppers (Bag),9.43,Thursday
39202,102900011032732,13.5,High Melon (2),1011010402,Aquatic Tuberous Vegetables,12.28,High Melon (2),9.43,Thursday
39201,102900011032251,4.82,Luosi Pepper (Bag),1010504,Capsicum,1.48,Luosi Pepper (Bag),9.43,Thursday
39207,102900011033975,12.0,Green Eggplant (2),1011010501,Solanum,5.29,Green Eggplant (2),9.43,Thursday
39203,102900011032848,4.5,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Thursday
39208,102900011034026,8.803571428571427,Zhijiang Qinggengsanhua,1010201,Cabbage,4.14,Zhijiang Qinggengsanhua,9.43,Thursday
39213,102900011035764,8.8,Longyacai,1011010101,Flower/Leaf Vegetables,6.2,Longyacai,9.43,Thursday
39210,102900011034330,4.220000000000001,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.87,Agaricus Bisporus (Box),0.2,Thursday
39211,102900011035078,11.0,Red Pepper (2),1011010504,Capsicum,5.4,Red Pepper (2),9.43,Thursday
39212,102900011035511,6.333333333333333,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,3.3,Net Lotus Root (3),9.43,Thursday
39214,102900011035771,14.0,Yellow Baicai (1),1011010101,Flower/Leaf Vegetables,8.95,Yellow Baicai (1),9.43,Thursday
39215,102900011035788,3.9,Xixia Xianggu Mushroom (Bag),1011010801,Edible Mushroom,,Xixia Xianggu Mushroom (Bag),9.43,Thursday
39216,106930274620090,3.9,Haixian Mushroom (Bag) (2),1011010801,Edible Mushroom,3.24,Haixian Mushroom (Bag) (2),0.0,Thursday
39217,106949711300259,-4.079166666666667,Needle Mushroom (Box),1011010801,Edible Mushroom,2.75,Needle Mushroom (Box),0.45,Thursday
39199,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,0.95,Green Line Pepper (Bag),9.43,Thursday
39209,102900011034224,3.240740740740741,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,2.15,Xiaoqingcai (Bag),9.43,Thursday
39197,102900011032022,2.617647058823529,Xiaozhoupi (Bag),1011010504,Capsicum,0.62,Xiaozhoupi (Bag),9.43,Thursday
39198,102900011032213,5.1000000000000005,Red Hang Pepper (Bag),1011010504,Capsicum,2.15,Red Hang Pepper (Bag),9.43,Thursday
39195,102900011031582,2.0,Green Hot Peppers (Bag),1011010504,Capsicum,0.92,Green Hot Peppers (Bag),9.43,Thursday
39196,102900011031926,5.5,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,3.0,Chinese Caterpillar Fungus Flowers (Bag),9.43,Thursday
39176,102900005116257,9.2,Eggplant (2),1011010501,Solanum,5.99,Eggplant (2),6.07,Thursday
39177,102900005116530,18.0,Xixia Mushroom (1),1011010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Thursday
39178,102900005116714,12.0,Broccoli,1011010201,Cabbage,7.62,Broccoli,9.26,Thursday
39179,102900005118817,12.0,Spinach,1010101,Flower/Leaf Vegetables,6.89,Spinach,18.51,Thursday
39180,102900005118831,3.168421052631579,Wawacai,1010101,Flower/Leaf Vegetables,1.7,Wawacai,2.48,Thursday
39182,102900011007044,3.9,Tremella (Flower),1011010801,Edible Mushroom,2.6,Tremella (Flower),9.14,Thursday
39183,102900011008164,-10.0,Naibaicai,1011010101,Flower/Leaf Vegetables,7.19,Naibaicai,15.68,Thursday
39184,102900011009277,4.8,Water Chestnut,1011010402,Aquatic Tuberous Vegetables,3.12,Water Chestnut,11.02,Thursday
39185,102900011013274,8.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.62,The White Mushroom (Bag),6.57,Thursday
39181,102900005122654,16.0,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,10.65,Zhijiang Red Bolt,11.38,Thursday
39187,102900011021842,10.2625,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.12,Honghu Lotus Root Powder (Fenou),11.81,Thursday
39188,102900011022849,2.0,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,1.2,The Local Yellow Youcai,6.73,Thursday
39189,102900011029305,-23.6,Fruit Chili,1011010504,Capsicum,17.91,Fruit Chili,0.18,Thursday
39190,102900011030059,5.9,Yunnan Lettuce (Bag),1010101,Flower/Leaf Vegetables,3.0,Yunnan Lettuce (Bag),9.43,Thursday
39191,102900011030097,5.45,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.64,Yunnan Leaf Lettuce (Bag),9.43,Thursday
39192,102900011030134,3.78,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.3,Caixin (Bag),9.43,Thursday
39193,102900011030141,4.62,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,2.1,Shanghai Green (Bag),9.43,Thursday
39194,102900011031100,-3.715384615384615,Millet Pepper (Bag),1011010504,Capsicum,1.37,Millet Pepper (Bag),9.43,Thursday
39186,102900011016701,7.0,Wuhu Green Pepper (1),1011010504,Capsicum,4.33,Wuhu Green Pepper (1),5.7,Thursday
39252,102900011033944,11.514285714285714,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.36,Apricot Bao Mushroom (2),9.43,Friday
39251,102900011033920,4.8,Huangxincai (2),1011010101,Flower/Leaf Vegetables,2.4,Huangxincai (2),9.43,Friday
39250,102900011033906,1.6000000000000003,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,0.66,Powcan Mountain Chinese Cabbage ,9.43,Friday
39249,102900011032848,4.5,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Friday
39245,102900011032237,3.5,Green Line Pepper (Bag),1011010504,Capsicum,1.3,Green Line Pepper (Bag),9.43,Friday
39247,102900011032350,15.288888888888888,Bell Pepper (2),1011010504,Capsicum,7.78,Bell Pepper (2),9.43,Friday
39246,102900011032251,4.52962962962963,Luosi Pepper (Bag),1011010504,Capsicum,1.55,Luosi Pepper (Bag),9.43,Friday
39244,102900011032213,5.1000000000000005,Red Hang Pepper (Bag),1011010504,Capsicum,2.0,Red Hang Pepper (Bag),9.43,Friday
39253,102900011033975,12.0,Green Eggplant (2),1011010501,Solanum,5.29,Green Eggplant (2),9.43,Friday
39266,106949711300259,4.426530612244898,Needle Mushroom (Box),1011010801,Edible Mushroom,2.74,Needle Mushroom (Box),0.45,Friday
39254,102900011034026,-9.2,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.69,Zhijiang Qinggengsanhua,9.43,Friday
39264,102900011035788,3.9,Xixia Xianggu Mushroom (Bag),1010801,Edible Mushroom,2.59,Xixia Xianggu Mushroom (Bag),9.43,Friday
39256,102900011034231,4.5,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,3.12,Cabbage Stem (Bag),9.43,Friday
39257,102900011034330,4.7,Agaricus Bisporus (Box),1011010801,Edible Mushroom,,Agaricus Bisporus (Box),0.2,Friday
39258,102900011034439,2.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,1.2,Green And Red Hang Pepper Mix (Bag),9.43,Friday
39259,102900011034705,7.900000000000001,The Fungus Mushroom Hot Pot Package (Bag),1011010801,Edible Mushroom,6.7,The Fungus Mushroom Hot Pot Package (Bag),9.43,Friday
39260,102900011035078,11.0,Red Pepper (2),1011010504,Capsicum,6.84,Red Pepper (2),9.43,Friday
39261,102900011035511,-6.333333333333333,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,3.3,Net Lotus Root (3),9.43,Friday
39262,102900011035764,8.8,Longyacai,1011010101,Flower/Leaf Vegetables,6.27,Longyacai,9.43,Friday
39263,102900011035771,-14.0,Yellow Baicai (1),1011010101,Flower/Leaf Vegetables,9.15,Yellow Baicai (1),9.43,Friday
39265,106930274620090,3.711764705882353,Haixian Mushroom (Bag) (2),1011010801,Edible Mushroom,3.14,Haixian Mushroom (Bag) (2),0.0,Friday
39243,102900011032022,2.5,Xiaozhoupi (Bag),1011010504,Capsicum,0.64,Xiaozhoupi (Bag),9.43,Friday
39255,102900011034224,3.3193548387096774,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,2.1,Xiaoqingcai (Bag),9.43,Friday
39242,102900011031926,5.300000000000001,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,2.96,Chinese Caterpillar Fungus Flowers (Bag),9.43,Friday
39248,102900011032732,13.285714285714286,High Melon (2),1011010402,Aquatic Tuberous Vegetables,12.0,High Melon (2),9.43,Friday
39240,102900011030929,2.5,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.48,Fresh Edible Fungus (Bag),9.43,Friday
39218,102900005115250,19.8,Xixia Black Mushroom (1),1011010801,Edible Mushroom,14.0,Xixia Black Mushroom (1),10.8,Friday
39219,102900005116257,9.2,Eggplant (2),1010501,Solanum,6.03,Eggplant (2),6.07,Friday
39220,102900005116530,18.0,Xixia Mushroom (1),1011010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Friday
39221,102900005116714,12.0,Broccoli,1010201,Cabbage,7.8,Broccoli,9.26,Friday
39222,102900005116899,4.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,3.1,Net Lotus Root (1),5.54,Friday
39223,102900005118831,3.45,Wawacai,1011010101,Flower/Leaf Vegetables,1.7,Wawacai,2.48,Friday
39224,102900005122654,14.0,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,,Zhijiang Red Bolt,11.38,Friday
39225,102900011007044,3.9,Tremella (Flower),1011010801,Edible Mushroom,2.6,Tremella (Flower),9.14,Friday
39226,102900011009277,4.8,Water Chestnut,1011010402,Aquatic Tuberous Vegetables,3.09,Water Chestnut,11.02,Friday
39227,102900011010891,9.2,Wild Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.95,Wild Lotus Root (1),7.97,Friday
39228,102900011012482,5.9,Tea Tree Mushroom (Bag),1011010801,Edible Mushroom,5.18,Tea Tree Mushroom (Bag),9.97,Friday
39241,102900011031100,3.7,Millet Pepper (Bag),1011010504,Capsicum,1.39,Millet Pepper (Bag),9.43,Friday
39230,102900011016701,7.0,Wuhu Green Pepper (1),1011010504,Capsicum,4.31,Wuhu Green Pepper (1),5.7,Friday
39231,102900011021842,10.800000000000002,Honghu Lotus Root Powder (Fenou),1010402,Aquatic Tuberous Vegetables,7.05,Honghu Lotus Root Powder (Fenou),11.81,Friday
39232,102900011022849,2.0,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,1.2,The Local Yellow Youcai,6.73,Friday
39233,102900011029299,16.0,Purple Screw Pepper,1011010504,Capsicum,11.9,Purple Screw Pepper,0.0,Friday
39234,102900011029305,23.6,Fruit Chili,1010504,Capsicum,17.92,Fruit Chili,0.18,Friday
39235,102900011030059,4.720000000000001,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.11,Yunnan Lettuce (Bag),9.43,Friday
39236,102900011030097,4.5625,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.7,Yunnan Leaf Lettuce (Bag),9.43,Friday
39237,102900011030134,3.6,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.3,Caixin (Bag),9.43,Friday
39238,102900011030141,4.4,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,2.17,Shanghai Green (Bag),9.43,Friday
39239,102900011030905,4.9,Yuxingcao (Bag),1011010101,Flower/Leaf Vegetables,1.59,Yuxingcao (Bag),9.43,Friday
39229,102900011013274,8.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.68,The White Mushroom (Bag),6.57,Friday
39303,102900011033906,1.6,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,0.77,Powcan Mountain Chinese Cabbage ,9.43,Saturday
39302,102900011032848,4.5,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Saturday
39301,102900011032350,14.933333333333332,Bell Pepper (2),1011010504,Capsicum,7.78,Bell Pepper (2),9.43,Saturday
39300,102900011032251,4.823076923076924,Luosi Pepper (Bag),1011010504,Capsicum,3.02,Luosi Pepper (Bag),9.43,Saturday
39295,102900011031926,-5.900000000000001,Chinese Caterpillar Fungus Flowers (Bag),1010801,Edible Mushroom,3.02,Chinese Caterpillar Fungus Flowers (Bag),9.43,Saturday
39298,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.68,Green Line Pepper (Bag),9.43,Saturday
39297,102900011032213,5.9,Red Hang Pepper (Bag),1011010504,Capsicum,1.85,Red Hang Pepper (Bag),9.43,Saturday
39296,102900011032022,2.671428571428572,Xiaozhoupi (Bag),1011010504,Capsicum,0.75,Xiaozhoupi (Bag),9.43,Saturday
39304,102900011033920,4.8,Huangxincai (2),1011010101,Flower/Leaf Vegetables,2.05,Huangxincai (2),9.43,Saturday
39294,102900011031582,1.5,Green Hot Peppers (Bag),1011010504,Capsicum,0.92,Green Hot Peppers (Bag),9.43,Saturday
39299,102900011032244,-5.966666666666666,Red Hot Peppers (Bag),1011010504,Capsicum,1.9,Red Hot Peppers (Bag),9.43,Saturday
39305,102900011033944,11.581818181818182,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,7.22,Apricot Bao Mushroom (2),9.43,Saturday
39310,102900011034330,5.1000000000000005,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.88,Agaricus Bisporus (Box),0.2,Saturday
39307,102900011034026,-8.556521739130433,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.97,Zhijiang Qinggengsanhua,9.43,Saturday
39308,102900011034224,2.8428571428571425,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,2.03,Xiaoqingcai (Bag),9.43,Saturday
39309,102900011034231,4.5,Cabbage Stem (Bag),1010101,Flower/Leaf Vegetables,,Cabbage Stem (Bag),9.43,Saturday
39311,102900011034439,2.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,1.2,Green And Red Hang Pepper Mix (Bag),9.43,Saturday
39312,102900011035078,13.0,Red Pepper (2),1010504,Capsicum,6.97,Red Pepper (2),9.43,Saturday
39313,102900011035511,5.488888888888889,Net Lotus Root (3),1011010402,Aquatic Tuberous Vegetables,3.31,Net Lotus Root (3),9.43,Saturday
39314,102900011035764,8.8,Longyacai,1011010101,Flower/Leaf Vegetables,6.34,Longyacai,9.43,Saturday
39315,102900011035771,14.0,Yellow Baicai (1),1011010101,Flower/Leaf Vegetables,9.46,Yellow Baicai (1),9.43,Saturday
39316,102900011035788,3.9,Xixia Xianggu Mushroom (Bag),1011010801,Edible Mushroom,2.69,Xixia Xianggu Mushroom (Bag),9.43,Saturday
39293,102900011031100,3.9,Millet Pepper (Bag),1011010504,Capsicum,1.4,Millet Pepper (Bag),9.43,Saturday
39318,106949711300259,4.332558139534884,Needle Mushroom (Box),1011010801,Edible Mushroom,2.72,Needle Mushroom (Box),0.45,Saturday
39306,102900011033975,9.6,Green Eggplant (2),1011010501,Solanum,,Green Eggplant (2),9.43,Saturday
39317,106930274620090,3.58,Haixian Mushroom (Bag) (2),1011010801,Edible Mushroom,2.89,Haixian Mushroom (Bag) (2),0.0,Saturday
39292,102900011030905,4.9,Yuxingcao (Bag),1011010101,Flower/Leaf Vegetables,1.57,Yuxingcao (Bag),9.43,Saturday
39290,102900011030141,-5.0600000000000005,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,2.23,Shanghai Green (Bag),9.43,Saturday
39291,102900011030400,14.833333333333334,Hongshan Shoutidai,1011010101,Flower/Leaf Vegetables,73.5,Hongshan Shoutidai,0.0,Saturday
39267,102900005115878,9.2,Garden Chrysanthemum,1011010101,Flower/Leaf Vegetables,6.41,Garden Chrysanthemum,6.27,Saturday
39268,102900005116257,-9.2,Eggplant (2),1011010501,Solanum,6.24,Eggplant (2),6.07,Saturday
39269,102900005116530,18.0,Xixia Mushroom (1),1011010801,Edible Mushroom,13.0,Xixia Mushroom (1),13.82,Saturday
39270,102900005116714,12.0,Broccoli,1011010201,Cabbage,7.97,Broccoli,9.26,Saturday
39271,102900005116899,4.8,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,3.1,Net Lotus Root (1),5.54,Saturday
39272,102900005118817,12.0,Spinach,1011010101,Flower/Leaf Vegetables,,Spinach,18.51,Saturday
39274,102900005122654,14.0,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,8.27,Zhijiang Red Bolt,11.38,Saturday
39275,102900011007044,2.7,Tremella (Flower),1011010801,Edible Mushroom,2.63,Tremella (Flower),9.14,Saturday
39276,102900011007464,19.8,Perilla,1011010101,Flower/Leaf Vegetables,13.51,Perilla,12.88,Saturday
39277,102900011008164,10.0,Naibaicai,1011010101,Flower/Leaf Vegetables,7.12,Naibaicai,15.68,Saturday
39273,102900005118831,3.3,Wawacai,1011010101,Flower/Leaf Vegetables,2.13,Wawacai,2.48,Saturday
39279,102900011010891,9.2,Wild Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,4.94,Wild Lotus Root (1),7.97,Saturday
39278,102900011009277,4.8,Water Chestnut,1011010402,Aquatic Tuberous Vegetables,3.1,Water Chestnut,11.02,Saturday
39288,102900011030110,4.9,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.3,Spinach (Bag),9.43,Saturday
39287,102900011030097,5.9,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.8,Yunnan Leaf Lettuce (Bag),9.43,Saturday
39286,102900011030059,5.132000000000001,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,3.18,Yunnan Lettuce (Bag),9.43,Saturday
39285,102900011029305,23.600000000000005,Fruit Chili,1011010504,Capsicum,17.91,Fruit Chili,0.18,Saturday
39289,102900011030134,3.1666666666666665,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.3,Caixin (Bag),9.43,Saturday
39283,102900011021842,10.8,Honghu Lotus Root Powder (Fenou),1011010402,Aquatic Tuberous Vegetables,7.0,Honghu Lotus Root Powder (Fenou),11.81,Saturday
39282,102900011016701,-7.0,Wuhu Green Pepper (1),1011010504,Capsicum,4.35,Wuhu Green Pepper (1),5.7,Saturday
39281,102900011013274,8.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.8,The White Mushroom (Bag),6.57,Saturday
39280,102900011012482,9.9,Tea Tree Mushroom (Bag),1010801,Edible Mushroom,5.59,Tea Tree Mushroom (Bag),9.97,Saturday
39284,102900011022849,2.0,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,1.2,The Local Yellow Youcai,6.73,Saturday
39354,102900011032848,-4.5,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.2,Ginger And Xiaomijiao Mix (Small Bag),9.43,Sunday
39346,102900011031926,5.900000000000001,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,3.1,Chinese Caterpillar Fungus Flowers (Bag),9.43,Sunday
39347,102900011032022,3.325,Xiaozhoupi (Bag),1011010504,Capsicum,0.81,Xiaozhoupi (Bag),9.43,Sunday
39367,106949711300259,4.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.8,Needle Mushroom (Box),0.45,Sunday
39348,102900011032213,5.9,Red Hang Pepper (Bag),1011010504,Capsicum,,Red Hang Pepper (Bag),9.43,Sunday
39349,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,2.12,Green Line Pepper (Bag),9.43,Sunday
39350,102900011032244,6.9,Red Hot Peppers (Bag),1011010504,Capsicum,2.05,Red Hot Peppers (Bag),9.43,Sunday
39351,102900011032251,4.9,Luosi Pepper (Bag),1011010504,Capsicum,2.66,Luosi Pepper (Bag),9.43,Sunday
39352,102900011032350,16.0,Bell Pepper (2),1011010504,Capsicum,7.78,Bell Pepper (2),9.43,Sunday
39353,102900011032732,15.0,High Melon (2),1011010402,Aquatic Tuberous Vegetables,12.25,High Melon (2),9.43,Sunday
39355,102900011033906,1.3999999999999997,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,0.77,Powcan Mountain Chinese Cabbage ,9.43,Sunday
39345,102900011031100,-3.9,Millet Pepper (Bag),1011010504,Capsicum,1.45,Millet Pepper (Bag),9.43,Sunday
39357,102900011033944,10.833333333333334,Apricot Bao Mushroom (2),1010801,Edible Mushroom,7.62,Apricot Bao Mushroom (2),9.43,Sunday
39358,102900011034026,-8.755999999999998,Zhijiang Qinggengsanhua,1011010201,Cabbage,5.14,Zhijiang Qinggengsanhua,9.43,Sunday
39359,102900011034224,3.35,Xiaoqingcai (Bag),1010101,Flower/Leaf Vegetables,2.06,Xiaoqingcai (Bag),9.43,Sunday
39360,102900011034231,4.5,Cabbage Stem (Bag),1010101,Flower/Leaf Vegetables,2.98,Cabbage Stem (Bag),9.43,Sunday
39361,102900011034330,5.58,Agaricus Bisporus (Box),1011010801,Edible Mushroom,3.93,Agaricus Bisporus (Box),0.2,Sunday
39362,102900011034439,2.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,1.2,Green And Red Hang Pepper Mix (Bag),9.43,Sunday
